,t,x,y,z
35,0.35000000000000003,4.727428981683682,-6.160611920743981,34.329896967241815
36,0.36,3.6817379686907623,-6.340014700152759,33.16754991668588
37,0.37,2.7233138327420408,-6.42470887426274,32.09352039665542
38,0.38,1.851452398557033,-6.442954079638462,31.104267973712158
39,0.39,1.0630955988137645,-6.417555747594558,30.193800462829152
40,0.4,0.353543426239908,-6.366533829009718,29.355055884666612
41,0.41000000000000003,-0.28297052057400474,-6.30387248214149,28.580813887665876
42,0.42,-0.8528290809316978,-6.240246643873148,27.86425273133068
43,0.43,-1.362690172424481,-6.183673568306988,27.199254568057036
44,0.44,-1.819235419134567,-6.140069943479938,26.580541472535348
45,0.45,-2.228991065574939,-6.113713580881487,26.003704150977363
46,0.46,-2.5982055621314024,-6.107617797427897,25.465167525137907
47,0.47000000000000003,-2.9327706712004837,-6.123830158696012,24.96212333154802
48,0.48,-3.238175345534613,-6.163667730434714,24.492449363560468
49,0.49,-3.5194837674270247,-6.22789996482621,24.054627451051367
50,0.5,-3.7813307404209913,-6.316888744158158,23.647667064171795
51,0.51,-4.027929096835565,-6.430693407308841,23.27103794207797
52,0.52,-4.263084960007812,-6.569147026428729,22.924612890346815
53,0.53,-4.490217626278002,-6.731908870729852,22.60862047914755
54,0.54,-4.712381554880605,-6.918496905838837,22.323606523902896
55,0.55,-4.93228851568552,-7.128303312897879,22.070402736106775
56,0.56,-5.152328380552001,-7.36059534429312,21.850100650091118
57,0.5700000000000001,-5.374587383392011,-7.614503337582335,21.66402876352986
58,0.58,-5.600862941521499,-7.888997368307743,21.51373071117468
59,0.59,-5.832674347553125,-8.182853827320654,21.400942184500177
60,0.6,-6.071268825602862,-8.49461315906202,21.32756419691632
61,0.61,-6.317622615188216,-8.822530101141082,21.295630174838728
62,0.62,-6.572436917426076,-9.164518034460123,21.307264245404667
63,0.63,-6.83612872718465,-9.518089500170891,21.36462802467081
64,0.64,-7.108816797469333,-9.880295574267254,21.469853235645665
65,0.65,-7.390303253228693,-10.24766761135825,21.6249576711615
66,0.66,-7.680051703268572,-10.616165855263338,21.831742446871786
67,0.67,-7.977163098827477,-10.981140513985848,22.09166926195247
68,0.68,-8.280351055734608,-11.33731201575173,22.40571760077768
69,0.6900000000000001,-8.58791888249669,-11.67877815170302,22.774223557476944
70,0.7000000000000001,-8.897741111565233,-11.999056457431104,23.19670430013611
71,0.71,-9.207252867258944,-12.291170216461717,23.6716750962121
72,0.72,-9.51345084940636,-12.547785566465754,24.196469169947427
73,0.73,-9.812909970761773,-12.761405031145012,24.76707418163376
74,0.74,-10.101819643504484,-12.924619127494678,25.378002355878493
75,0.75,-10.376043243451072,-13.030412405030146,26.022213613342004
76,0.76,-10.631203281381376,-13.072513520000697,26.69111172094155
77,0.77,-10.86279321289842,-13.04577125578884,27.374631695227432
78,0.78,-11.06631463124864,-12.946530707148156,28.06143185859617
79,0.79,-11.237435928353504,-12.772977461418442,28.739195827285357
80,0.8,-11.372165620267593,-12.525414051734632,29.395038673983155
81,0.81,-11.46703077629029,-12.20643364821907,30.015998665054955
82,0.8200000000000001,-11.519248808558057,-11.820961829374053,30.58958314269024
83,0.8300000000000001,-11.52687972116505,-11.376148402765532,31.10432658847142
84,0.84,-11.488946145288114,-10.881106574608857,31.55031295097898
85,0.85,-11.405510272055313,-10.346514169613789,31.919614650623625
86,0.86,-11.277700051850815,-9.784108211170663,32.20660788421753
87,0.87,-11.107681396117092,-9.206117016915837,32.40813713325167
88,0.88,-10.89857801042198,-8.624680696339901,32.523519008895995
89,0.89,-10.654345208044104,-8.051310426601066,32.55439376706503
90,0.9,-10.379607934626062,-7.496429492422822,32.50444888738154
91,0.91,-10.079475775322388,-6.96902651363128,32.379050524686605
92,0.92,-9.759348671143748,-6.476436103873426,32.18482404177659
93,0.93,-9.424726475979806,-6.024247136977131,31.92922416380564
94,0.9400000000000001,-9.081033614318383,-5.616326127783758,31.620129637729338
95,0.9500000000000001,-8.733467378478403,-5.254934396662191,31.26548841362947
96,0.96,-8.3868753087635,-4.94091314936174,30.873029254548356
97,0.97,-8.045664063142913,-4.673910003621271,30.45004604279287
98,0.98,-7.713739533138603,-4.452622924233103,30.00325308154383
99,0.99,-7.3944758971342734,-4.2750418606631495,29.538703993787234
100,1.0,-7.090709893252735,-4.138673534773002,29.061763474502218
101,1.01,-6.804755813087896,-4.040739937614237,28.57711986458504
102,1.02,-6.53843647097643,-3.978345587675406,28.08882679646153
103,1.03,-6.293125565044179,-3.9486121798048868,27.600363472169967
104,1.04,-6.069797284704685,-3.9487818374509804,27.114704986952916
105,1.05,-5.869079616344729,-3.9762918435028434,26.63439612225469
106,1.06,-5.691308458926809,-4.028824621062366,26.161623938588907
107,1.07,-5.536580313999804,-4.1043370476228045,25.698286147713
108,1.08,-5.4048019139195365,-4.201073090425945,25.246053568255622
109,1.09,-5.29573567172505,-4.317563397418962,24.806425963155046
110,1.1,-5.209040265088458,-4.452614984327901,24.380781251406404
111,1.11,-5.144306004635892,-4.60529360829277,23.970418529045038
112,1.12,-5.101084889965845,-4.774900868446711,23.576595578183728
113,1.1300000000000001,-5.078915434742004,-4.960947557800111,23.200561638089525
114,1.1400000000000001,-5.077342456659352,-5.163124326771598,22.843586200881603
115,1.1500000000000001,-5.095932090294403,-5.381270313890716,22.50698450931286
116,1.16,-5.134282301526652,-5.615340054280564,22.192140298893104
117,1.17,-5.192029170903682,-5.865368688959249,21.90052615671806
118,1.18,-5.268849178353037,-6.131435264371092,21.63372167338392
119,1.19,-5.364457670270822,-6.413623729382962,21.393429345657385
120,1.2,-5.478603628663745,-6.711981106018453,21.181487945841155
121,1.21,-5.611060796629498,-7.026472233516416,20.999882806627845
122,1.22,-5.7616151508933955,-7.356930470122331,20.850752174785015
123,1.23,-5.93004865660094,-7.70300379544771,20.73638846167246
124,1.24,-6.116119199134772,-8.064095905687978,20.65923286517463
125,1.25,-6.319536570669259,-8.439302157281684,20.621861463930376
126,1.26,-6.539934405405805,-8.82734061927675,20.626960507679247
127,1.27,-6.7768380186988875,-9.226479071264906,20.677288276899848
128,1.28,-7.029628225135966,-9.634459562251266,20.775620607471623
129,1.29,-7.2975014039354384,-10.048423149803961,20.92467703968986
130,1.3,-7.579426361802396,-10.464838676361316,21.127024647551707
131,1.31,-7.874098926750095,-10.879440890563297,21.38495705032506
132,1.32,-8.17989569930193,-11.287184821315858,21.700347040710668
133,1.33,-8.494828988064649,-11.682224933055611,22.07447282710082
134,1.34,-8.816505647219714,-12.05792902269154,22.50782021096356
135,1.35,-9.142093273551996,-12.406937758018634,22.99986618143909
136,1.36,-9.46829794010734,-12.721280807467657,23.54885338150318
137,1.37,-9.791358237729193,-12.992559209392866,24.151569491935795
138,1.3800000000000001,-10.107060725000089,-13.21220051032873,24.803150372543087
139,1.3900000000000001,-10.410781784942113,-13.371787904449986,25.4969301082544
140,1.4000000000000001,-10.697560179022847,-13.463457021783915,26.22436398324302
141,1.41,-10.96220312663875,-13.480344452656643,26.975050726899532
142,1.42,-11.19942644278488,-13.41706143944175,27.73687703485796
143,1.43,-11.404026180966248,-13.270155917019745,28.49629956879105
144,1.44,-11.571075561201384,-13.038518263440292,29.2387672445658
145,1.45,-11.696137108731131,-12.723682958638156,29.949270473743884
146,1.46,-11.775476446044618,-12.329981752020949,30.612986102822546
147,1.47,-11.806261715372413,-11.864514878798595,31.215970054571816
148,1.48,-11.786731769516184,-11.33692482662893,31.74583754293588
149,1.49,-11.716317474739586,-10.758979910327836,32.192366290409836
150,1.5,-11.595703812684516,-10.14399877375942,32.54796325910753
151,1.51,-11.426825639812405,-9.506167516267297,32.80794991023797
152,1.52,-11.212796275290998,-8.859814438092718,32.97064270333
153,1.53,-10.957774602531359,-8.218710880007448,33.037230532106044
154,1.54,-10.666782095495789,-7.595459905660548,33.01147446328361
155,1.55,-10.345485293502835,-7.001019440815514,32.899273373978794
156,1.56,-9.999961256584193,-6.444386345507835,32.70814921989171
157,1.57,-9.636463355439261,-5.932446774639513,32.446707015948206
158,1.58,-9.261202681613783,-5.469979691053709,32.124118326555106
159,1.59,-8.880156964367584,-5.0597869865103835,31.74966555950739
160,1.6,-8.49891482078681,-4.702916337078624,31.332370520621083
161,1.61,-8.122559079695321,-4.398941342778871,30.880717143406347
162,1.62,-7.755589303098375,-4.146266440343409,30.402466956119007
163,1.6300000000000001,-7.401880788317906,-3.9424298924478958,29.904557683739032
164,1.6400000000000001,-7.0646753900968156,-3.7843852393690245,29.39307058583232
165,1.6500000000000001,-6.7465984245096955,-3.6687486586370435,28.87325030023321
166,1.6600000000000001,-6.449695575910891,-3.5920058577831155,28.349561381675343
167,1.67,-6.175483946415481,-3.5506769898286787,27.82576759914045
168,1.68,-5.925011979166232,-3.5414415305535627,27.30502267097461
169,1.69,-5.698923786214111,-3.561227211794901,26.78996391975863
170,1.7,-5.497524287173232,-3.607268202595874,26.282802948720153
171,1.71,-5.320842421134758,-3.6771380414296435,25.785409670817288
172,1.72,-5.1686904712214,-3.768762602790946,25.299387779435904
173,1.73,-5.040718206258185,-3.8804178418105737,24.826141040222605
174,1.74,-4.936461085691547,-4.010716361273187,24.36693066065035
175,1.75,-4.85538219440087,-4.158586097712795,23.92292453325581
176,1.76,-4.796907884028874,-4.3232436976272295,23.495239429444595
177,1.77,-4.760457311651363,-4.50416449088798,23.084977315358643
178,1.78,-4.745466201003109,-4.701050384038838,22.69325692898671
179,1.79,-4.7514052215167375,-4.913796495273008,22.321241643832387
180,1.8,-4.777793400024194,-5.1424569311922275,21.970164481003064
181,1.81,-4.824206961076792,-5.387209754783162,21.64135093892259
182,1.82,-4.890283944434447,-5.648320905182947,21.336240098949666
183,1.83,-4.975724880540524,-5.926106594522614,21.056404239664133
184,1.84,-5.080289723463883,-6.220893519612042,20.803566950757453
185,1.85,-5.203791151549171,-6.532976084132711,20.57961947393778
186,1.86,-5.346084254008802,-6.862569732452324,20.38663470547445
187,1.87,-5.507052532019822,-7.209759456667561,20.226877964750607
188,1.8800000000000001,-5.6865900611865,-7.574442567843846,20.102813258306497
189,1.8900000000000001,-5.884579595248569,-7.956264941701032,20.017103345367858
190,1.9000000000000001,-6.100866347147126,-8.354550187124472,19.97260144078849
191,1.9100000000000001,-6.335227173831265,-8.768221579782061,19.972331886446522
192,1.92,-6.58733492916011,-9.195717196707529,20.019456608709614
193,1.93,-6.856717851698807,-9.634899528990934,20.117223704335462
194,1.94,-7.1427140408490155,-10.0829619850544,20.268894133844636
195,1.95,-7.444421367392778,-10.536336161159294,20.47764235722105
196,1.96,-7.76064358504221,-10.990605556702272,20.74642696701984
197,1.97,-8.08983397638271,-11.440433509085429,21.077828141663886
198,1.98,-8.430038589054652,-11.879515400343163,21.47385026862707
199,1.99,-8.778841988662872,-12.300567422591746,21.93569059037688
200,2.0,-9.133319439445982,-12.695366024247313,22.463478384557806
201,2.0100000000000002,-9.49000044991196,-13.054853086556069,23.0559940782989
202,2.02,-9.844849567949733,-13.369321257481216,23.71038369442345
203,2.0300000000000002,-10.193271003896902,-13.628690982112353,24.421890717292847
204,2.04,-10.530143876213288,-13.822884957865835,25.18363404260296
205,2.05,-10.849894357880252,-13.942296613331743,25.98646590658948
206,2.06,-11.146609507315585,-13.97833689036161,26.818945983663287
207,2.07,-11.414194922249731,-13.924029017947152,27.66746546850059
208,2.08,-11.646574535136622,-13.77460598282401,28.516546456168722
209,2.09,-11.837926077647868,-13.528052819413517,29.34932664935727
210,2.1,-11.982940460039304,-13.185528993586287,30.148218071735776
211,2.11,-12.077088288061082,-12.751608176483183,30.89570349997977
212,2.12,-12.116872903031453,-12.234285551276708,31.57520985532173
213,2.13,-12.100047608183205,-11.644726291912782,32.1719789274343
214,2.14,-12.025775832670996,-10.9967601640072,32.673847425933495
215,2.15,-11.894717121233459,-10.306161063897711,33.07185366153413
216,2.16,-11.709028661033182,-9.589780147484657,33.36060743690583
217,2.17,-11.472280618427364,-8.864620813680688,33.53838992103944
218,2.18,-11.189292501412272,-8.146949166428946,33.60698561076431
219,2.19,-10.865905633132067,-7.451523976908373,33.57128197706869
220,2.2,-10.508712404165532,-6.791008336422841,33.43869780175197
221,2.21,-10.124765559148134,-6.175596353601623,33.218514607575926
222,2.22,-9.721290280048395,-5.612858510464731,32.92118613461208
223,2.23,-9.305418730892738,-5.107783984779526,32.557690523281394
224,2.24,-8.883961879471165,-4.662980790208623,32.13897257695003
225,2.25,-8.463227796295511,-4.278986103601788,31.675503583152512
226,2.2600000000000002,-8.048890148244526,-3.954638782229356,31.176967479546157
227,2.27,-7.645905918264876,-3.6874717150525194,30.65206721332053
228,2.2800000000000002,-7.2584778667168335,-3.474090758718753,30.108435101073905
229,2.29,-6.890055006767841,-3.3105172533808123,29.552625798242367
230,2.3000000000000003,-6.543363293384643,-3.1924807575473473,28.990169303553603
231,2.31,-6.220458598771384,-3.115656644968109,28.425663078655305
232,2.32,-5.9227945958027775,-3.0758491501382657,27.862885671509503
233,2.33,-5.6512991334218,-3.0691243626556655,27.304918206847223
234,2.34,-5.406453844404002,-3.0918998495804924,26.754264041358073
235,2.35,-5.188372912001805,-3.140998434496443,26.21296034713459
236,2.36,-4.996878028476064,-3.213673591058299,25.682678184305537
237,2.37,-4.831567543007636,-3.307613269955887,25.16480971476183
238,2.38,-4.691878592254646,-3.4209280437184715,24.660542654199613
239,2.39,-4.577141631666212,-3.552128415068878,24.17092296881467
240,2.4,-4.48662725232824,-3.700095113804708,23.69690731908591
241,2.41,-4.4195854970588,-3.8640452733697344,23.239406951985725
242,2.42,-4.375278103828081,-4.043496562783569,22.799324742357285
243,2.43,-4.353004227007148,-4.238230659499685,22.377586960101045
244,2.44,-4.352120237865298,-4.448256876840684,21.97517114711268
245,2.45,-4.3720542025260825,-4.6737762914405785,21.59313126314437
246,2.46,-4.41231559245727,-4.915146334515311,21.232621024560963
247,2.47,-4.472500710728444,-5.172845498970894,20.894916124490432
248,2.48,-4.552294225358999,-5.447437557554661,20.58143578875019
249,2.49,-4.651467095650943,-5.739534473779422,20.2937638846136
250,2.5,-4.769871063453949,-6.049757009410096,20.03366955002941
251,2.5100000000000002,-4.907429762843526,-6.378691886722528,19.803127037372555
252,2.52,-5.064126382280413,-6.726844252822046,19.60433415436146
253,2.5300000000000002,-5.2399876967196,-7.094584125898433,19.439728320859103
254,2.54,-5.435064177965718,-7.482085496148611,19.31199883000083
255,2.5500000000000003,-5.649405796042261,-7.8892568334251525,19.224093394299665
256,2.56,-5.883033051094232,-8.315661956702607,19.179216466657234
257,2.57,-6.1359027363233665,-8.760430596686382,19.180816157317594
258,2.58,-6.407867943790377,-9.22215859430383,19.23255584189169
259,2.59,-6.6986319076454475,-9.698798597108475,19.33826581844147
260,2.6,-7.007695459742115,-10.187543420925277,19.501869703882516
261,2.61,-7.334298181717648,-10.684706008198553,19.72727978854699
262,2.62,-7.6773538095591665,-11.185602186508886,20.01825547656052
263,2.63,-8.035381114657934,-11.684445207363074,20.37821947613377
264,2.64,-8.406432375062781,-12.174264231476144,20.810027875212757
265,2.65,-8.78802266983751,-12.6468622858861,21.315692989175073
266,2.66,-9.177064553632714,-13.09283231976765,21.89606223036146
267,2.67,-9.569814123474766,-13.501652162715748,22.550462453821442
268,2.68,-9.961835932638957,-13.861879530039538,23.276327274566313
269,2.69,-10.347995411630844,-14.161465627448663,24.06883432131744
270,2.7,-10.722488112308215,-14.388199263470208,24.920589307781203
271,2.71,-11.07891482000705,-14.530281833990868,25.821402490396615
272,2.72,-11.410409987000609,-14.577016937673262,26.75820820256358
273,2.73,-11.709827709833823,-14.519577705891528,27.715176980046817
274,2.74,-11.969984480693423,-14.351792702694556,28.674059788224394
275,2.75,-12.18395139558589,-14.070871563309423,29.614783569770662
276,2.7600000000000002,-12.34538103547754,-13.677979579867738,30.51628734511057
277,2.77,-12.44884692884469,-13.178571355386355,31.35755179535108
278,2.7800000000000002,-12.490167753166341,-12.582410900001744,32.11873883917192
279,2.79,-12.466685683186059,-11.90323925710833,32.782329215303534
280,2.8000000000000003,-12.377469656253625,-11.15809668467457,33.33413335951761
281,2.81,-12.223420197240683,-10.366356292514704,33.76405908704605
282,2.82,-12.007262272340506,-9.548569367092998,34.06654913341443
283,2.83,-11.733424934203605,-8.725249673110984,34.240647329226846
284,2.84,-11.407819169091342,-7.915728832662834,34.289704587962575
285,2.85,-11.037536145035048,-7.137197082167016,34.22078384253063
286,2.86,-10.630495226187398,-6.4040084807060484,34.04385710016606
287,2.87,-10.195073759140154,-5.727285843461669,33.77090263161908
288,2.88,-9.73974883878361,-5.114817951803836,33.41500586337726
289,2.89,-9.272775947439658,-4.571207704675601,32.98954805666103
290,2.9,-8.801921942615847,-4.098209073921955,32.50753899364546
291,2.91,-8.33426184307817,-3.6951835199366503,31.981120500986144
292,2.92,-7.876041485066224,-3.359610556385024,31.42124207777202
293,2.93,-7.432602218604291,-3.0875985816966347,30.837491223553336
294,2.94,-7.008359754712254,-2.8743569122759927,30.238050105526913
295,2.95,-6.606827038747092,-2.7146048853226006,29.629746130574272
296,2.96,-6.2306703376930725,-2.602906805480231,29.018165072641093
297,2.97,-5.881788192109687,-2.533931362727593,28.40779970064196
298,2.98,-5.561404083252372,-2.5026407879634327,27.8022126339059
299,2.99,-5.270165241929935,-2.50441881777228,27.204198139205406
300,3.0,-5.008241701885665,-2.535148141087791,26.615932970507423
301,3.0100000000000002,-4.775421290339023,-2.591248068922015,26.039110741603302
302,3.02,-4.5711976436090636,-2.6696822940490814,25.47505760942425
303,3.0300000000000002,-4.39484948850272,-2.7679452480300917,24.924829311444938
304,3.04,-4.245510333788402,-2.884034037807189,24.38929101501696
305,3.0500000000000003,-4.122228389076601,-3.016411454023682,23.86918219869241
306,3.06,-4.02401700201045,-3.1639641982901625,23.365169084184313
307,3.0700000000000003,-3.9498962143031235,-3.3259593240104373,22.877887131671606
308,3.08,-3.8989262173537784,-3.5020009326213333,22.40797592406339
309,3.09,-3.87023356966894,-3.6919883992460485,21.956108486512775
310,3.1,-3.8630310469100846,-3.8960767931226368,21.523016775341926
311,3.11,-3.8766319517691255,-4.114639679630694,21.10951476167216
312,3.12,-3.9104596310027304,-4.348234113934606,20.716520248049147
313,3.13,-3.964052842704687,-4.59756733570274,20.345076297337943
314,3.14,-4.037067496757646,-4.863464428353726,19.996372919633828
315,3.15,-4.129275161200318,-5.146835997225593,19.67176944651578
316,3.16,-4.240558590766142,-5.448644735561085,19.372817810223506
317,3.17,-4.370904393460289,-5.7698695762211685,19.10128672286354
318,3.18,-4.52039280825167,-6.1114659663407185,18.859186499778193
319,3.19,-4.689184422989931,-6.474320653100708,18.648793971967862
320,3.2,-4.877503518075537,-6.859199239713083,18.472676563534645
321,3.21,-5.0856175808259545,-7.266684678714717,18.333714149181663
322,3.22,-5.313812402409115,-7.697104843150147,18.235116732036154
323,3.23,-5.562362051111709,-8.150447397860212,18.180435274805507
324,3.24,-5.8314929242008695,-8.626260443029883,18.17356216652504
325,3.25,-6.121341032931413,-9.123537900841656,18.218716816648744
326,3.2600000000000002,-6.431901695622328,-9.640589465674774,18.32041076685408
327,3.27,-6.762970934853096,-10.174896260701038,18.48338556706605
328,3.2800000000000002,-7.114078138550706,-10.722955272688356,18.71251560207413
329,3.29,-7.48441000153886,-11.28011830010073,19.012667283905763
330,3.3000000000000003,-7.872726470321882,-11.840434636751322,19.388505847555315
331,3.31,-8.277270425124865,-12.396511024422939,19.844241821200704
332,3.3200000000000003,-8.695674192673174,-12.939407380630723,20.38331161113356
333,3.33,-9.124867702934646,-13.458592025097337,21.007991136293043
334,3.34,-9.560995137975544,-13.941984820883913,21.718948625069636
335,3.35,-9.999349136852231,-14.37611961646337,22.514752898791414
336,3.36,-10.43433376041852,-14.746456998128792,23.391366598205288
337,3.37,-10.859469081443924,-15.037872726898824,24.341668963020897
338,3.38,-11.267450901987305,-15.235334501965907,25.355067958337504
339,3.39,-11.650278069519208,-15.32475871334189,26.41727350979366
340,3.4,-11.999456541730378,-15.29400998362273,27.510308044556712
341,3.41,-12.306283315435008,-15.133972273839516,28.612822769708345
342,3.42,-12.562204601422415,-14.839586713802975,29.700764473956156
343,3.43,-12.759231866766624,-14.41072621349025,30.748397204845567
344,3.44,-12.890388024012424,-13.852769428980157,31.729629499142014
345,3.45,-12.950146240299574,-13.176754216958592,32.619539674154325
346,3.46,-12.934817978061043,-12.39903583110905,33.395941931812814
347,3.47,-12.842847037271234,-11.54044293157876,34.04080863653331
348,3.48,-12.674973582454113,-10.625002479590561,34.54136955239464
349,3.49,-12.434245879409213,-9.678375312465079,34.89074971441554
350,3.5,-12.125875564077388,-8.726190408068069,35.08807677733701
351,3.5100000000000002,-11.75695136120851,-7.7924762827503224,35.13807064060857
352,3.52,-11.336042609534251,-6.898361151030548,35.0502038735421
353,3.5300000000000002,-10.87273478511099,-6.061157958404434,34.83757453350338
354,3.54,-10.377142949563938,-5.2938813611569815,34.51565441680141
355,3.5500000000000003,-9.859445881709114,-4.605177632746549,34.10106586390228
356,3.56,-9.329475178264003,-3.999598114096639,33.610506822038296
357,3.5700000000000003,-8.796382194633296,-3.4781185274307673,33.05989865062951
358,3.58,-8.268393754926375,-3.0388000163728366,32.4637856046129
359,3.59,-7.752657010224035,-2.677498272002831,31.834977396999232
360,3.6,-7.255165818713235,-2.388547652159076,31.184400858583516
361,3.61,-6.780755946017964,-2.1653711836558363,30.521113830854237
362,3.62,-6.3331540319476565,-2.00098981221346,29.852431887469198
363,3.63,-5.915065084755943,-1.8884223916415872,29.184123020958577
364,3.64,-5.528284565255142,-1.8209806896501854,28.52063380048333
365,3.65,-5.17382326723705,-1.7924714192229305,27.86532009176554
366,3.66,-4.852035669823518,-1.797320948170231,27.220664481482054
367,3.67,-4.5627448682254235,-1.8306390709152194,26.588470118457277
368,3.68,-4.305359362549315,-1.8882371361026584,25.970026438052265
369,3.69,-4.07897879477924,-1.9666137770697076,25.36624623350126
370,3.7,-3.88248714686255,-2.062919099340385,24.77777604553423
371,3.71,-3.7146329719760756,-2.174905822313785,24.205083200461313
372,3.72,-3.5740969757546908,-2.3008737584273486,23.64852337016151
373,3.73,-3.459547752545766,-2.4396122290888558,23.108392539010968
374,3.74,-3.3696867704435056,-2.5903435748296504,22.58496696307536
375,3.75,-3.3032838383562866,-2.7526697889868634,22.078534254305566
376,3.7600000000000002,-3.259204320545773,-2.9265234431836618,21.58941822271361
377,3.77,-3.2364293221082265,-3.1121234278182457,21.117999627168203
378,3.7800000000000002,-3.2340699779779434,-3.3099355533155985,20.664734555223653
379,3.79,-3.2513768567210826,-3.520637705629333,20.230171788464606
380,3.8000000000000003,-3.287745351688432,-3.745088986811705,19.814970213132163
381,3.81,-3.342717784731348,-3.984302069257407,19.419917099135247
382,3.8200000000000003,-3.4159827970540815,-4.239417826918787,19.045947882135682
383,3.83,-3.5073724507528934,-4.5116811594845325,18.694167928816544
384,3.84,-3.6168573141727434,-4.802416781181416,18.36587662869447
385,3.85,-3.744539654032435,-5.113003592861738,18.06259401956555
386,3.86,-3.8906447060509954,-5.444846086036377,17.786089998909947
387,3.87,-4.055509841774419,-5.79934103584171,17.538415979128267
388,3.88,-4.239571290615097,-6.177837526570117,17.321938586171292
389,3.89,-4.443347911401692,-6.58158812466971,17.13937465109842
390,3.9,-4.667421336760185,-7.0116887852830585,16.993826270440834
391,3.91,-4.912411638222299,-7.469004877301702,16.888814078309036
392,3.92,-5.178947485180496,-7.954080583899961,16.828306043257722
393,3.93,-5.467629606691416,-8.467028949479568,16.816738040054652
394,3.94,-5.778986228708138,-9.007400099332113,16.859021123718467
395,3.95,-6.113419077233668,-9.57402579197372,16.960528844617617
396,3.96,-6.47113854928804,-10.164839655275625,17.12705612310525
397,3.97,-6.852086813022294,-10.77667442736089,17.36473925124829
398,3.98,-7.2558479778287275,-11.405040523334621,17.679924712223947
399,3.99,-7.681545164344692,-12.043894530622012,18.078973056638077
400,4.0,-8.12772540539219,-12.685411989890847,18.567983593438594
401,4.01,-8.592234926282309,-13.319786074575964,19.15242691011464
