,t,k=0,k=1,k=2
1536,15.36,7.918485973671336,7.918485973671336,15.357614683650388
1537,15.370000000000001,7.782152441828592,7.782152441828592,15.095177711025858
1538,15.38,7.664251554720471,7.664251554720471,14.859846333999783
1539,15.39,7.567448250619121,7.567448250619121,14.654104024579919
1540,15.4,7.4950070376687385,7.4950070376687385,14.48088561142283
1541,15.41,7.450912573572427,7.450912573572427,14.34363765854735
1542,15.42,7.440010737195095,7.440010737195095,14.246382479426515
1543,15.43,7.468171435418765,7.468171435418765,14.193783517572708
1544,15.44,7.542473059509217,7.542473059509217,14.191208447254564
1545,15.450000000000001,7.671406179987104,7.671406179987104,14.244784465260484
1546,15.46,7.865090275933522,7.865090275933522,14.361437751302025
1547,15.47,8.135491414237405,8.135491414237405,14.548905887138611
1548,15.48,8.49662006385396,8.49662006385396,14.815708120951367
1549,15.49,8.964675804896554,8.964675804896554,15.17105384879247
1550,15.5,9.558088816807956,9.558088816807956,15.624664887805864
1551,15.51,10.297386402888312,10.297386402888312,16.1864827208697
1552,15.52,11.204787253087067,11.204787253087067,16.866229097597518
1553,15.530000000000001,12.303399696176998,12.303399696176998,17.672789045216454
1554,15.540000000000001,13.615879625447068,13.615879625447068,18.61339207300493
1555,15.55,15.162401394443341,15.162401394443341,19.69258333990092
1556,15.56,16.957829826517994,16.957829826517994,20.91100504979848
1557,15.57,19.008078431013118,19.008078431013118,22.26405151413556
1558,15.58,21.305822780367592,21.305822780367592,23.740518407036863
1559,15.59,23.82601964620412,23.82601964620412,25.321431636543892
1560,15.6,26.522035987314034,26.522035987314034,26.979300384526873
1561,15.610000000000001,29.323528628581702,29.323528628581702,28.67807073740955
1562,15.620000000000001,32.1373732892617,32.1373732892617,30.374034829714567
1563,15.63,34.852717364702,34.852717364702,32.01785327681033
1564,15.64,37.350478149716075,37.350478149716075,33.557670234009805
1565,15.65,39.51638016012348,39.51638016012348,34.943064117482024
1566,15.66,41.2552743977229,41.2552743977229,36.12933935991633
1567,15.67,42.50359407368839,42.50359407368839,37.08150306908762
1568,15.68,43.23691212907713,43.23691212907713,37.777255046406346
1569,15.69,43.47080371303959,43.47080371303959,38.208478511478695
1570,15.700000000000001,43.25513534782295,43.25513534782295,38.38101790042646
1571,15.71,42.66369119291766,42.66369119291766,38.31288078929665
1572,15.72,41.78199592024774,41.78199592024774,38.03129638968872
1573,15.73,40.69607294681652,40.69607294681652,37.569222563950774
1574,15.74,39.483970840091764,39.483970840091764,36.96189207651222
1575,15.75,38.21073271500876,38.21073271500876,36.24385830912754
1576,15.76,36.92653218075047,36.92653218075047,35.44680510992198
1577,15.77,35.66716773969437,35.66716773969437,34.59819073281757
1578,15.780000000000001,34.45597671000239,34.45597671000239,33.720647193670224
1579,15.790000000000001,33.30636021732194,33.30636021732194,32.831971234955425
1580,15.8,32.22434996943289,32.22434996943289,31.945516310979848
1581,15.81,31.210887289785646,31.210887289785646,31.07080947084555
1582,15.82,30.263672106746245,30.263672106746245,30.2142533732605
1583,15.83,29.378561946584977,29.378561946584977,29.379816248021445
1584,15.84,28.55056775733222,28.55056775733222,28.569651502859106
1585,15.85,27.774520976073987,27.774520976073987,27.78461920385955
1586,15.860000000000001,27.045490124781615,27.045490124781615,27.024702875133084
1587,15.870000000000001,26.359016963778103,26.359016963778103,26.289328072445937
1588,15.88,25.711229300397267,25.711229300397267,25.57759590517892
1589,15.89,25.098874139583046,25.098874139583046,24.888447083931826
1590,15.9,24.519302982791395,24.519302982791395,24.2207718160915
1591,15.91,23.970431440412472,23.970431440412472,23.57347919178383
