,t,x
11569,11.569,0.19251411675075164
11570,11.57,0.19278274032606785
11571,11.571,0.19304654434291668
11572,11.572000000000001,0.19330552220621222
11573,11.573,0.1935596674415198
11574,11.574,0.1938089736952226
11575,11.575000000000001,0.19405343473467793
11576,11.576,0.19429304444837114
11577,11.577,0.19452779684607255
11578,11.578,0.1947576860589848
11579,11.579,0.1949827063398892
11580,11.58,0.19520285206329013
11581,11.581,0.1954181177255566
11582,11.582,0.1956284979450579
11583,11.583,0.1958339874622993
11584,11.584,0.19603458114005412
11585,11.585,0.19623027396349052
11586,11.586,0.19642106104029788
11587,11.587,0.1966069376008098
11588,11.588000000000001,0.1967878989981216
11589,11.589,0.19696394070820755
11590,11.59,0.1971350583300346
11591,11.591000000000001,0.19730124758567083
11592,11.592,0.19746250432039328
11593,11.593,0.19761882450279245
11594,11.594,0.19777020422487146
11595,11.595,0.19791663970214557
11596,11.596,0.1980581272737353
11597,11.597,0.1981946634024585
11598,11.598,0.19832624467491947
11599,11.599,0.19845286780159305
11600,11.6,0.19857452961690747
11601,11.601,0.19869122707932407
11602,11.602,0.19880295727141217
11603,11.603,0.19890971739992264
11604,11.604000000000001,0.19901150479585816
11605,11.605,0.1991083169145389
11606,11.606,0.1992001513356669
11607,11.607000000000001,0.19928700576338665
11608,11.608,0.1993688780263418
11609,11.609,0.19944576607772996
11610,11.61,0.199517667995354
11611,11.611,0.1995845819816699
11612,11.612,0.19964650636383108
11613,11.613,0.19970343959373138
11614,11.614,0.19975538024804324
11615,11.615,0.19980232702825265
11616,11.616,0.19984427876069275
11617,11.617,0.19988123439657246
11618,11.618,0.19991319301200264
11619,11.619,0.19994015380801966
11620,11.620000000000001,0.1999621161106051
11621,11.621,0.1999790793707024
11622,11.622,0.199991043164231
11623,11.623000000000001,0.1999980071920967
11624,11.624,0.19999997128019914
11625,11.625,0.19999693537943625
11626,11.626,0.19998889956570537
11627,11.627,0.1999758640399014
11628,11.628,0.19995782912791185
11629,11.629,0.1999347952806086
11630,11.63,0.1999067630738365
11631,11.631,0.19987373320839943
11632,11.632,0.1998357065100423
11633,11.633000000000001,0.19979268392943034
11634,11.634,0.19974466654212614
11635,11.635,0.19969165554856175
11636,11.636000000000001,0.1996336522740091
11637,11.637,0.19957065816854735
11638,11.638,0.19950267480702566
11639,11.639000000000001,0.19942970388902437
11640,11.64,0.199351747238813
11641,11.641,0.1992688068053036
11642,11.642,0.19918088466200262
11643,11.643,0.19908798300695885
11644,11.644,0.1989901041627093
11645,11.645,0.19888725057621975
11646,11.646,0.19877942481882419
11647,11.647,0.19866662958616157
11648,11.648,0.19854886769810653
11649,11.649000000000001,0.19842614209869974
11650,11.65,0.19829845585607553
11651,11.651,0.19816581216238296
11652,11.652000000000001,0.1980282143337071
11653,11.653,0.19788566580998723
11654,11.654,0.19773817015492864
11655,11.655,0.19758573105591482
11656,11.656,0.19742835232391553
11657,11.657,0.1972660378933911
11658,11.658,0.19709879182219334
11659,11.659,0.19692661829146557
11660,11.66,0.19674952160553738
11661,11.661,0.19656750619181612
11662,11.662,0.19638057660067798
11663,11.663,0.19618873750535323
11664,11.664,0.19599199370180873
11665,11.665000000000001,0.19579035010862955
11666,11.666,0.1955838117668954
11667,11.667,0.1953723838400534
11668,11.668000000000001,0.19515607161379106
11669,11.669,0.19493488049590302
11670,11.67,0.19470881601615517
11671,11.671,0.19447788382614828
11672,11.672,0.19424208969917445
11673,11.673,0.19400143953007493
11674,11.674,0.19375593933509172
11675,11.675,0.19350559525171623
11676,11.676,0.19325041353853784
11677,11.677,0.19299040057508648
11678,11.678,0.19272556286167197
11679,11.679,0.19245590701922366
11680,11.68,0.19218143978912403
11681,11.681000000000001,0.1919021680330387
11682,11.682,0.19161809873274743
11683,11.683,0.19132923898996834
