,t,k=0,k=1,k=2,k=3,k=4
0,0.0,5.0,5.0,5.0,5.0,5.0
1,0.001,5.000547900923888,5.000547900923888,5.000547900923888,5.000547900923888,5.000547900923888
2,0.002,5.002183324125858,5.002183324125858,5.002183324125858,5.002183324125858,5.002183324125858
3,0.003,5.0048941106492455,5.0048941106492455,5.0048941106492455,5.0048941106492455,5.0048941106492455
4,0.004,5.0086684428419845,5.0086684428419845,5.0086684428419845,5.0086684428419845,5.0086684428419845
5,0.005,5.013494837371851,5.013494837371851,5.013494837371851,5.013494837371851,5.013494837371851
6,0.006,5.0193621383439035,5.0193621383439035,5.0193621383439035,5.0193621383439035,5.0193621383439035
7,0.007,5.026259510517653,5.026259510517653,5.026259510517653,5.026259510517653,5.026259510517653
8,0.008,5.034176432621435,5.034176432621435,5.034176432621435,5.034176432621435,5.034176432621435
9,0.009000000000000001,5.043102690761443,5.043102690761443,5.043102690761443,5.043102690761443,5.043102690761443
10,0.01,5.053028371922817,5.053028371922817,5.053028371922817,5.053028371922817,5.053028371922817
11,0.011,5.063943857560196,5.063943857560196,5.063943857560196,5.063943857560196,5.063943857560196
12,0.012,5.075839817275072,5.075839817275072,5.075839817275072,5.075839817275072,5.075839817275072
13,0.013000000000000001,5.088707202577295,5.088707202577295,5.088707202577295,5.088707202577295,5.088707202577295
14,0.014,5.102537240728035,5.102537240728035,5.102537240728035,5.102537240728035,5.102537240728035
15,0.015,5.1173214286614925,5.1173214286614925,5.1173214286614925,5.1173214286614925,5.1173214286614925
16,0.016,5.133051526982636,5.133051526982636,5.133051526982636,5.133051526982636,5.133051526982636
17,0.017,5.149719554038221,5.149719554038221,5.149719554038221,5.149719554038221,5.149719554038221
18,0.018000000000000002,5.16731778005833,5.16731778005833,5.16731778005833,5.16731778005833,5.16731778005833
19,0.019,5.185838721365675,5.185838721365675,5.185838721365675,5.185838721365675,5.185838721365675
20,0.02,5.205275134649862,5.205275134649862,5.205275134649862,5.205275134649862,5.205275134649862
21,0.021,5.225620011303831,5.225620011303831,5.225620011303831,5.225620011303831,5.225620011303831
22,0.022,5.246866571819662,5.246866571819662,5.246866571819662,5.246866571819662,5.246866571819662
23,0.023,5.269008260240932,5.269008260240932,5.269008260240932,5.269008260240932,5.269008260240932
24,0.024,5.292038738668803,5.292038738668803,5.292038738668803,5.292038738668803,5.292038738668803
25,0.025,5.315951881818988,5.315951881818988,5.315951881818988,5.315951881818988,5.315951881818988
26,0.026000000000000002,5.340741771626776,5.340741771626776,5.340741771626776,5.340741771626776,5.340741771626776
27,0.027,5.366402691897258,5.366402691897258,5.366402691897258,5.366402691897258,5.366402691897258
28,0.028,5.3929291229978835,5.3929291229978835,5.3929291229978835,5.3929291229978835,5.3929291229978835
29,0.029,5.420315736590518,5.420315736590518,5.420315736590518,5.420315736590518,5.420315736590518
30,0.03,5.448557390400094,5.448557390400094,5.448557390400094,5.448557390400094,5.448557390400094
31,0.031,5.477649123017009,5.477649123017009,5.477649123017009,5.477649123017009,5.477649123017009
32,0.032,5.5075861487303825,5.5075861487303825,5.5075861487303825,5.5075861487303825,5.5075861487303825
33,0.033,5.538363852389287,5.538363852389287,5.538363852389287,5.538363852389287,5.538363852389287
34,0.034,5.569977784289057,5.569977784289057,5.569977784289057,5.569977784289057,5.569977784289057
35,0.035,5.602423655079801,5.602423655079801,5.602423655079801,5.602423655079801,5.602423655079801
36,0.036000000000000004,5.635697330694193,5.635697330694193,5.635697330694193,5.635697330694193,5.635697330694193
37,0.037,5.6697948272916685,5.6697948272916685,5.6697948272916685,5.6697948272916685,5.6697948272916685
38,0.038,5.7047123062160985,5.7047123062160985,5.7047123062160985,5.7047123062160985,5.7047123062160985
39,0.039,5.74044606896405,5.74044606896405,5.74044606896405,5.74044606896405,5.74044606896405
40,0.04,5.776992552160712,5.776992552160712,5.776992552160712,5.776992552160712,5.776992552160712
41,0.041,5.814348322540577,5.814348322540577,5.814348322540577,5.814348322540577,5.814348322540577
42,0.042,5.852510071929972,5.852510071929972,5.852510071929972,5.852510071929972,5.852510071929972
43,0.043000000000000003,5.8914746122285075,5.8914746122285075,5.8914746122285075,5.8914746122285075,5.8914746122285075
44,0.044,5.931238870386549,5.931238870386549,5.931238870386549,5.931238870386549,5.931238870386549
45,0.045,5.971799883375777,5.971799883375777,5.971799883375777,5.971799883375777,5.971799883375777
46,0.046,6.013154793149933,6.013154793149933,6.013154793149933,6.013154793149933,6.013154793149933
47,0.047,6.055300841592839,6.055300841592839,6.055300841592839,6.055300841592839,6.055300841592839
48,0.048,6.098235365450764,6.098235365450764,6.098235365450764,6.098235365450764,6.098235365450764
49,0.049,6.141955791246258,6.141955791246258,6.141955791246258,6.141955791246258,6.141955791246258
50,0.05,6.186459630170529,6.186459630170529,6.186459630170529,6.186459630170529,6.186459630170529
51,0.051000000000000004,6.231744472951477,6.231744472951477,6.231744472951477,6.231744472951477,6.231744472951477
52,0.052000000000000005,6.277807984694493,6.277807984694493,6.277807984694493,6.277807984694493,6.277807984694493
53,0.053,6.324647899693152,6.324647899693152,6.324647899693152,6.324647899693152,6.324647899693152
54,0.054,6.372262016206916,6.372262016206916,6.372262016206916,6.372262016206916,6.372262016206916
55,0.055,6.420648191203003,6.420648191203003,6.420648191203003,6.420648191203003,6.420648191203003
56,0.056,6.4698043350595675,6.4698043350595675,6.4698043350595675,6.4698043350595675,6.4698043350595675
57,0.057,6.519728406227375,6.519728406227375,6.519728406227375,6.519728406227375,6.519728406227375
58,0.058,6.5704184058471515,6.5704184058471515,6.5704184058471515,6.5704184058471515,6.5704184058471515
59,0.059000000000000004,6.621872372319824,6.621872372319824,6.621872372319824,6.621872372319824,6.621872372319824
60,0.06,6.674088375826883,6.674088375826883,6.674088375826883,6.674088375826883,6.674088375826883
61,0.061,6.727064512798128,6.727064512798128,6.727064512798128,6.727064512798128,6.727064512798128
62,0.062,6.780798900324082,6.780798900324082,6.780798900324082,6.780798900324082,6.780798900324082
63,0.063,6.835289670510392,6.835289670510392,6.835289670510392,6.835289670510392,6.835289670510392
64,0.064,6.890534964771573,6.890534964771573,6.890534964771573,6.890534964771573,6.890534964771573
65,0.065,6.946532928061486,6.946532928061486,6.946532928061486,6.946532928061486,6.946532928061486
66,0.066,7.003281703037981,7.003281703037981,7.003281703037981,7.003281703037981,7.003281703037981
67,0.067,7.0607794241591915,7.0607794241591915,7.0607794241591915,7.0607794241591915,7.0607794241591915
68,0.068,7.119024211709006,7.119024211709006,7.119024211709006,7.119024211709006,7.119024211709006
69,0.069,7.178014165749305,7.178014165749305,7.178014165749305,7.178014165749305,7.178014165749305
70,0.07,7.237747359996602,7.237747359996602,7.237747359996602,7.237747359996602,7.237747359996602
71,0.07100000000000001,7.2982218356208115,7.2982218356208115,7.2982218356208115,7.2982218356208115,7.2982218356208115
72,0.07200000000000001,7.359435594963908,7.359435594963908,7.359435594963908,7.359435594963908,7.359435594963908
73,0.073,7.421386595176341,7.421386595176341,7.421386595176341,7.421386595176341,7.421386595176341
74,0.074,7.484072741769139,7.484072741769139,7.484072741769139,7.484072741769139,7.484072741769139
75,0.075,7.547491882079726,7.547491882079726,7.547491882079726,7.547491882079726,7.547491882079726
76,0.076,7.611641798649569,7.611641798649569,7.611641798649569,7.611641798649569,7.611641798649569
77,0.077,7.676520202511882,7.676520202511882,7.676520202511882,7.676520202511882,7.676520202511882
78,0.078,7.742124726387695,7.742124726387695,7.742124726387695,7.742124726387695,7.742124726387695
79,0.079,7.808452917788757,7.808452917788757,7.808452917788757,7.808452917788757,7.808452917788757
80,0.08,7.875502232025812,7.875502232025812,7.875502232025812,7.875502232025812,7.875502232025812
81,0.081,7.943270025120974,7.943270025120974,7.943270025120974,7.943270025120974,7.943270025120974
82,0.082,8.01175354662301,8.01175354662301,8.01175354662301,8.01175354662301,8.01175354662301
83,0.083,8.080949932324549,8.080949932324549,8.080949932324549,8.080949932324549,8.080949932324549
84,0.084,8.150856196880321,8.150856196880321,8.150856196880321,8.150856196880321,8.150856196880321
85,0.085,8.221469226325796,8.221469226325796,8.221469226325796,8.221469226325796,8.221469226325796
86,0.08600000000000001,8.29278577049566,8.29278577049566,8.29278577049566,8.29278577049566,8.29278577049566
87,0.08700000000000001,8.364802435341845,8.364802435341845,8.364802435341845,8.364802435341845,8.364802435341845
88,0.088,8.437515675150971,8.437515675150971,8.437515675150971,8.437515675150971,8.437515675150971
89,0.089,8.510921784661301,8.510921784661301,8.510921784661301,8.510921784661301,8.510921784661301
90,0.09,8.58501689107952,8.58501689107952,8.58501689107952,8.58501689107952,8.58501689107952
91,0.091,8.659796945997883,8.659796945997883,8.659796945997883,8.659796945997883,8.659796945997883
92,0.092,8.735257717212502,8.735257717212502,8.735257717212502,8.735257717212502,8.735257717212502
93,0.093,8.811394780443868,8.811394780443868,8.811394780443868,8.811394780443868,8.811394780443868
94,0.094,8.88820351096088,8.88820351096088,8.88820351096088,8.88820351096088,8.88820351096088
95,0.095,8.965679075110016,8.965679075110016,8.965679075110016,8.965679075110016,8.965679075110016
96,0.096,9.043816421751535,9.043816421751535,9.043816421751535,9.043816421751535,9.043816421751535
97,0.097,9.12261027360494,9.12261027360494,9.12261027360494,9.12261027360494,9.12261027360494
98,0.098,9.202055118506227,9.202055118506227,9.202055118506227,9.202055118506227,9.202055118506227
99,0.099,9.282145200579812,9.282145200579812,9.282145200579812,9.282145200579812,9.282145200579812
100,0.1,9.362874511328377,9.362874511328377,9.362874511328377,9.362874511328377,9.362874511328377
101,0.101,9.444236780644234,9.444236780644234,9.444236780644234,9.444236780644234,9.444236780644234
102,0.10200000000000001,9.526225467746205,9.526225467746205,9.526225467746205,9.526225467746205,9.526225467746205
103,0.10300000000000001,9.608833752046412,9.608833752046412,9.608833752046412,9.608833752046412,9.608833752046412
104,0.10400000000000001,9.692054523951793,9.692054523951793,9.692054523951793,9.692054523951793,9.692054523951793
105,0.105,9.775880375605565,9.775880375605565,9.775880375605565,9.775880375605565,9.775880375605565
106,0.106,9.860303591574352,9.860303591574352,9.860303591574352,9.860303591574352,9.860303591574352
107,0.107,9.945316139487103,9.945316139487103,9.945316139487103,9.945316139487103,9.945316139487103
108,0.108,10.030909660632444,10.030909660632444,10.030909660632444,10.030909660632444,10.030909660632444
109,0.109,10.117075460521589,10.117075460521589,10.117075460521589,10.117075460521589,10.117075460521589
110,0.11,10.203804499424422,10.203804499424422,10.203804499424422,10.203804499424422,10.203804499424422
111,0.111,10.29108738288694,10.29108738288694,10.29108738288694,10.29108738288694,10.29108738288694
112,0.112,10.378914352238708,10.378914352238708,10.378914352238708,10.378914352238708,10.378914352238708
113,0.113,10.46727527509962,10.46727527509962,10.46727527509962,10.46727527509962,10.46727527509962
114,0.114,10.556159635895744,10.556159635895744,10.556159635895744,10.556159635895744,10.556159635895744
115,0.115,10.645556526394662,10.645556526394662,10.645556526394662,10.645556526394662,10.645556526394662
116,0.116,10.735454636271303,10.735454636271303,10.735454636271303,10.735454636271303,10.735454636271303
117,0.117,10.825842243715847,10.825842243715847,10.825842243715847,10.825842243715847,10.825842243715847
118,0.11800000000000001,10.916707206095927,10.916707206095927,10.916707206095927,10.916707206095927,10.916707206095927
119,0.11900000000000001,11.008036950685964,11.008036950685964,11.008036950685964,11.008036950685964,11.008036950685964
120,0.12,11.099818465477123,11.099818465477123,11.099818465477123,11.099818465477123,11.099818465477123
121,0.121,11.192038290082,11.192038290082,11.192038290082,11.192038290082,11.192038290082
122,0.122,11.284682506748846,11.284682506748846,11.284682506748846,11.284682506748846,11.284682506748846
123,0.123,11.377736731500743,11.377736731500743,11.377736731500743,11.377736731500743,11.377736731500743
124,0.124,11.471186105415862,11.471186105415862,11.471186105415862,11.471186105415862,11.471186105415862
125,0.125,11.565015286065558,11.565015286065558,11.565015286065558,11.565015286065558,11.565015286065558
126,0.126,11.659208439127763,11.659208439127763,11.659208439127763,11.659208439127763,11.659208439127763
127,0.127,11.75374923019379,11.75374923019379,11.75374923019379,11.75374923019379,11.75374923019379
128,0.128,11.848620816787317,11.848620816787317,11.848620816787317,11.848620816787317,11.848620816787317
129,0.129,11.943805840615017,11.943805840615017,11.943805840615017,11.943805840615017,11.943805840615017
130,0.13,12.039286420068919,12.039286420068919,12.039286420068919,12.039286420068919,12.039286420068919
131,0.131,12.135044143001275,12.135044143001275,12.135044143001275,12.135044143001275,12.135044143001275
132,0.132,12.231060059793299,12.231060059793299,12.231060059793299,12.231060059793299,12.231060059793299
133,0.133,12.327314676739794,12.327314676739794,12.327314676739794,12.327314676739794,12.327314676739794
134,0.134,12.423787949772313,12.423787949772313,12.423787949772313,12.423787949772313,12.423787949772313
135,0.135,12.52045927854401,12.52045927854401,12.52045927854401,12.52045927854401,12.52045927854401
136,0.136,12.6173075009,12.6173075009,12.6173075009,12.6173075009,12.6173075009
137,0.137,12.714310887757515,12.714310887757515,12.714310887757515,12.714310887757515,12.714310887757515
138,0.138,12.811447138420654,12.811447138420654,12.811447138420654,12.811447138420654,12.811447138420654
139,0.139,12.908693376355062,12.908693376355062,12.908693376355062,12.908693376355062,12.908693376355062
140,0.14,13.006026145448244,13.006026145448244,13.006026145448244,13.006026145448244,13.006026145448244
141,0.14100000000000001,13.103421406781651,13.103421406781651,13.103421406781651,13.103421406781651,13.103421406781651
142,0.14200000000000002,13.200854535941033,13.200854535941033,13.200854535941033,13.200854535941033,13.200854535941033
143,0.14300000000000002,13.298300320891865,13.298300320891865,13.298300320891865,13.298300320891865,13.298300320891865
144,0.14400000000000002,13.395732960446892,13.395732960446892,13.395732960446892,13.395732960446892,13.395732960446892
145,0.145,13.493126063353053,13.493126063353053,13.493126063353053,13.493126063353053,13.493126063353053
146,0.146,13.590452648025185,13.590452648025185,13.590452648025185,13.590452648025185,13.590452648025185
147,0.147,13.687685142953987,13.687685142953987,13.687685142953987,13.687685142953987,13.687685142953987
148,0.148,13.784795387815718,13.784795387815718,13.784795387815718,13.784795387815718,13.784795387815718
149,0.149,13.881754635311061,13.881754635311061,13.881754635311061,13.881754635311061,13.881754635311061
150,0.15,13.978533553760426,13.978533553760426,13.978533553760426,13.978533553760426,13.978533553760426
151,0.151,14.075102230482749,14.075102230482749,14.075102230482749,14.075102230482749,14.075102230482749
152,0.152,14.171430175984536,14.171430175984536,14.171430175984536,14.171430175984536,14.171430175984536
153,0.153,14.267486328985523,14.267486328985523,14.267486328985523,14.267486328985523,14.267486328985523
154,0.154,14.363239062306784,14.363239062306784,14.363239062306784,14.363239062306784,14.363239062306784
155,0.155,14.45865618964659,14.45865618964659,14.45865618964659,14.45865618964659,14.45865618964659
156,0.156,14.553704973268589,14.553704973268589,14.553704973268589,14.553704973268589,14.553704973268589
157,0.157,14.648352132626117,14.648352132626117,14.648352132626117,14.648352132626117,14.648352132626117
158,0.158,14.742563853945516,14.742563853945516,14.742563853945516,14.742563853945516,14.742563853945516
159,0.159,14.836305800790349,14.836305800790349,14.836305800790349,14.836305800790349,14.836305800790349
160,0.16,14.929543125627273,14.929543125627273,14.929543125627273,14.929543125627273,14.929543125627273
161,0.161,15.02224048241307,15.02224048241307,15.02224048241307,15.02224048241307,15.02224048241307
162,0.162,15.114362040221003,15.114362040221003,15.114362040221003,15.114362040221003,15.114362040221003
163,0.163,15.205871497923159,15.205871497923159,15.205871497923159,15.205871497923159,15.205871497923159
164,0.164,15.296732099943853,15.296732099943853,15.296732099943853,15.296732099943853,15.296732099943853
165,0.165,15.38690665309744,15.38690665309744,15.38690665309744,15.38690665309744,15.38690665309744
166,0.166,15.47635754452204,15.47635754452204,15.47635754452204,15.47635754452204,15.47635754452204
167,0.167,15.565046760718678,15.565046760718678,15.565046760718678,15.565046760718678,15.565046760718678
168,0.168,15.65293590770331,15.65293590770331,15.65293590770331,15.65293590770331,15.65293590770331
169,0.169,15.739986232276937,15.739986232276937,15.739986232276937,15.739986232276937,15.739986232276937
170,0.17,15.8261586444167,15.8261586444167,15.8261586444167,15.8261586444167,15.8261586444167
171,0.171,15.911413740788403,15.911413740788403,15.911413740788403,15.911413740788403,15.911413740788403
172,0.17200000000000001,15.995711829378333,15.995711829378333,15.995711829378333,15.995711829378333,15.995711829378333
173,0.17300000000000001,16.079012955239612,16.079012955239612,16.079012955239612,16.079012955239612,16.079012955239612
174,0.17400000000000002,16.161276927345483,16.161276927345483,16.161276927345483,16.161276927345483,16.161276927345483
175,0.17500000000000002,16.242463346539108,16.242463346539108,16.242463346539108,16.242463346539108,16.242463346539108
176,0.176,16.32253163456645,16.32253163456645,16.32253163456645,16.32253163456645,16.32253163456645
177,0.177,16.4014410641758,16.4014410641758,16.4014410641758,16.4014410641758,16.4014410641758
178,0.178,16.479150790264317,16.479150790264317,16.479150790264317,16.479150790264317,16.479150790264317
179,0.179,16.55561988204878,16.55561988204878,16.55561988204878,16.55561988204878,16.55561988204878
180,0.18,16.63080735623449,16.63080735623449,16.63080735623449,16.63080735623449,16.63080735623449
181,0.181,16.70467221115291,16.70467221115291,16.70467221115291,16.70467221115291,16.70467221115291
182,0.182,16.777173461835297,16.777173461835297,16.777173461835297,16.777173461835297,16.777173461835297
183,0.183,16.848270175986183,16.848270175986183,16.848270175986183,16.848270175986183,16.848270175986183
184,0.184,16.91792151081714,16.91792151081714,16.91792151081714,16.91792151081714,16.91792151081714
185,0.185,16.98608675069787,16.98608675069787,16.98608675069787,16.98608675069787,16.98608675069787
186,0.186,17.052725345578224,17.052725345578224,17.052725345578224,17.052725345578224,17.052725345578224
187,0.187,17.11779695013144,17.11779695013144,17.11779695013144,17.11779695013144,17.11779695013144
188,0.188,17.181261463565402,17.181261463565402,17.181261463565402,17.181261463565402,17.181261463565402
189,0.189,17.243079070045635,17.243079070045635,17.243079070045635,17.243079070045635,17.243079070045635
190,0.19,17.30321027967025,17.30321027967025,17.30321027967025,17.30321027967025,17.30321027967025
191,0.191,17.361615969934174,17.361615969934174,17.361615969934174,17.361615969934174,17.361615969934174
192,0.192,17.418257427616748,17.418257427616748,17.418257427616748,17.418257427616748,17.418257427616748
193,0.193,17.473096391023912,17.473096391023912,17.473096391023912,17.473096391023912,17.473096391023912
194,0.194,17.52609509251338,17.52609509251338,17.52609509251338,17.52609509251338,17.52609509251338
195,0.195,17.57721630122854,17.57721630122854,17.57721630122854,17.57721630122854,17.57721630122854
196,0.196,17.62642336596426,17.62642336596426,17.62642336596426,17.62642336596426,17.62642336596426
197,0.197,17.673680258085547,17.673680258085547,17.673680258085547,17.673680258085547,17.673680258085547
198,0.198,17.718951614417715,17.718951614417715,17.718951614417715,17.718951614417715,17.718951614417715
199,0.199,17.762202780024957,17.762202780024957,17.762202780024957,17.762202780024957,17.762202780024957
200,0.2,17.80339985079232,17.80339985079232,17.80339985079232,17.80339985079232,17.80339985079232
201,0.201,17.84250971572477,17.84250971572477,17.84250971572477,17.84250971572477,17.84250971572477
202,0.202,17.879500098875656,17.879500098875656,17.879500098875656,17.879500098875656,17.879500098875656
203,0.203,17.914339600815996,17.914339600815996,17.914339600815996,17.914339600815996,17.914339600815996
204,0.20400000000000001,17.94699773955526,17.94699773955526,17.94699773955526,17.94699773955526,17.94699773955526
205,0.20500000000000002,17.97744499082392,17.97744499082392,17.97744499082392,17.97744499082392,17.97744499082392
206,0.20600000000000002,18.005652827627852,18.005652827627852,18.005652827627852,18.005652827627852,18.005652827627852
207,0.20700000000000002,18.031593758984943,18.031593758984943,18.031593758984943,18.031593758984943,18.031593758984943
208,0.20800000000000002,18.055241367754554,18.055241367754554,18.055241367754554,18.055241367754554,18.055241367754554
209,0.209,18.076570347471417,18.076570347471417,18.076570347471417,18.076570347471417,18.076570347471417
210,0.21,18.09555653809655,18.09555653809655,18.09555653809655,18.09555653809655,18.09555653809655
211,0.211,18.11217696059915,18.11217696059915,18.11217696059915,18.11217696059915,18.11217696059915
212,0.212,18.126409850285214,18.126409850285214,18.126409850285214,18.126409850285214,18.126409850285214
213,0.213,18.138234688790572,18.138234688790572,18.138234688790572,18.138234688790572,18.138234688790572
214,0.214,18.147632234658417,18.147632234658417,18.147632234658417,18.147632234658417,18.147632234658417
215,0.215,18.15458455242403,18.15458455242403,18.15458455242403,18.15458455242403,18.15458455242403
216,0.216,18.159075040132336,18.159075040132336,18.159075040132336,18.159075040132336,18.159075040132336
217,0.217,18.16108845521718,18.16108845521718,18.16108845521718,18.16108845521718,18.16108845521718
218,0.218,18.160610938674704,18.160610938674704,18.160610938674704,18.160610938674704,18.160610938674704
219,0.219,18.157630037467026,18.157630037467026,18.157630037467026,18.157630037467026,18.157630037467026
220,0.22,18.15213472509641,18.15213472509641,18.15213472509641,18.15213472509641,18.15213472509641
221,0.221,18.144115420294494,18.144115420294494,18.144115420294494,18.144115420294494,18.144115420294494
222,0.222,18.133564003775607,18.133564003775607,18.133564003775607,18.133564003775607,18.133564003775607
223,0.223,18.12047383300794,18.12047383300794,18.12047383300794,18.12047383300794,18.12047383300794
224,0.224,18.104839754961294,18.104839754961294,18.104839754961294,18.104839754961294,18.104839754961294
225,0.225,18.086658116795242,18.086658116795242,18.086658116795242,18.086658116795242,18.086658116795242
226,0.226,18.065926774456738,18.065926774456738,18.065926774456738,18.065926774456738,18.065926774456738
227,0.227,18.042645099161703,18.042645099161703,18.042645099161703,18.042645099161703,18.042645099161703
228,0.228,18.016813981740505,18.016813981740505,18.016813981740505,18.016813981740505,18.016813981740505
229,0.229,17.98843583483296,17.98843583483296,17.98843583483296,17.98843583483296,17.98843583483296
230,0.23,17.957514592924042,17.957514592924042,17.957514592924042,17.957514592924042,17.957514592924042
231,0.231,17.924055710217257,17.924055710217257,17.924055710217257,17.924055710217257,17.924055710217257
232,0.232,17.888066156348316,17.888066156348316,17.888066156348316,17.888066156348316,17.888066156348316
233,0.233,17.849554409947455,17.849554409947455,17.849554409947455,17.849554409947455,17.849554409947455
234,0.234,17.80853045006445,17.80853045006445,17.80853045006445,17.80853045006445,17.80853045006445
235,0.23500000000000001,17.76500574547594,17.76500574547594,17.76500574547594,17.76500574547594,17.76500574547594
236,0.23600000000000002,17.718993241900307,17.718993241900307,17.718993241900307,17.718993241900307,17.718993241900307
237,0.23700000000000002,17.67050734715069,17.67050734715069,17.67050734715069,17.67050734715069,17.67050734715069
238,0.23800000000000002,17.619563914262084,17.619563914262084,17.619563914262084,17.619563914262084,17.619563914262084
239,0.23900000000000002,17.566180222633676,17.566180222633676,17.566180222633676,17.566180222633676,17.566180222633676
240,0.24,17.510374957232447,17.510374957232447,17.510374957232447,17.510374957232447,17.510374957232447
241,0.241,17.452168185909013,17.452168185909013,17.452168185909013,17.452168185909013,17.452168185909013
242,0.242,17.391581334881206,17.391581334881206,17.391581334881206,17.391581334881206,17.391581334881206
243,0.243,17.328637162445265,17.328637162445265,17.328637162445265,17.328637162445265,17.328637162445265
244,0.244,17.263359730978692,17.263359730978692,17.263359730978692,17.263359730978692,17.263359730978692
245,0.245,17.195774377302676,17.195774377302676,17.195774377302676,17.195774377302676,17.195774377302676
246,0.246,17.1259076814756,17.1259076814756,17.1259076814756,17.1259076814756,17.1259076814756
247,0.247,17.05378743409249,17.05378743409249,17.05378743409249,17.05378743409249,17.05378743409249
248,0.248,16.979442602168312,16.979442602168312,16.979442602168312,16.979442602168312,16.979442602168312
249,0.249,16.902903293685736,16.902903293685736,16.902903293685736,16.902903293685736,16.902903293685736
250,0.25,16.824200720890456,16.824200720890456,16.824200720890456,16.824200720890456,16.824200720890456
251,0.251,16.74336716241927,16.74336716241927,16.74336716241927,16.74336716241927,16.74336716241927
252,0.252,16.660435924347887,16.660435924347887,16.660435924347887,16.660435924347887,16.660435924347887
253,0.253,16.57544130024704,16.57544130024704,16.57544130024704,16.57544130024704,16.57544130024704
254,0.254,16.488418530336485,16.488418530336485,16.488418530336485,16.488418530336485,16.488418530336485
255,0.255,16.39940375982753,16.39940375982753,16.39940375982753,16.39940375982753,16.39940375982753
256,0.256,16.30843399654508,16.30843399654508,16.30843399654508,16.30843399654508,16.30843399654508
257,0.257,16.215547067920618,16.215547067920618,16.215547067920618,16.215547067920618,16.215547067920618
258,0.258,16.120781577447314,16.120781577447314,16.120781577447314,16.120781577447314,16.120781577447314
259,0.259,16.024176860688225,16.024176860688225,16.024176860688225,16.024176860688225,16.024176860688225
260,0.26,15.925772940927827,15.925772940927827,15.925772940927827,15.925772940927827,15.925772940927827
261,0.261,15.82561048455622,15.82561048455622,15.82561048455622,15.82561048455622,15.82561048455622
262,0.262,15.723730756274193,15.723730756274193,15.723730756274193,15.723730756274193,15.723730756274193
263,0.263,15.62017557420584,15.62017557420584,15.62017557420584,15.62017557420584,15.62017557420584
264,0.264,15.514987265003786,15.514987265003786,15.514987265003786,15.514987265003786,15.514987265003786
265,0.265,15.408208619030136,15.408208619030136,15.408208619030136,15.408208619030136,15.408208619030136
266,0.266,15.299882845694158,15.299882845694158,15.299882845694158,15.299882845694158,15.299882845694158
267,0.267,15.19005352902539,15.19005352902539,15.19005352902539,15.19005352902539,15.19005352902539
268,0.268,15.078764583558307,15.078764583558307,15.078764583558307,15.078764583558307,15.078764583558307
269,0.269,14.966060210602103,14.966060210602103,14.966060210602103,14.966060210602103,14.966060210602103
270,0.27,14.851984854966199,14.851984854966199,14.851984854966199,14.851984854966199,14.851984854966199
271,0.271,14.736583162209213,14.736583162209213,14.736583162209213,14.736583162209213,14.736583162209213
272,0.272,14.619899936476013,14.619899936476013,14.619899936476013,14.619899936476013,14.619899936476013
273,0.273,14.501980098984257,14.501980098984257,14.501980098984257,14.501980098984257,14.501980098984257
274,0.274,14.382868647218586,14.382868647218586,14.382868647218586,14.382868647218586,14.382868647218586
275,0.275,14.262610614887286,14.262610614887286,14.262610614887286,14.262610614887286,14.262610614887286
276,0.276,14.141251032692761,14.141251032692761,14.141251032692761,14.141251032692761,14.141251032692761
277,0.277,14.018834889963815,14.018834889963815,14.018834889963815,14.018834889963815,14.018834889963815
278,0.278,13.895407097194168,13.895407097194168,13.895407097194168,13.895407097194168,13.895407097194168
279,0.279,13.771012449528188,13.771012449528188,13.771012449528188,13.771012449528188,13.771012449528188
280,0.28,13.645695591231325,13.645695591231325,13.645695591231325,13.645695591231325,13.645695591231325
281,0.281,13.519500981179252,13.519500981179252,13.519500981179252,13.519500981179252,13.519500981179252
282,0.28200000000000003,13.392472859396248,13.392472859396248,13.392472859396248,13.392472859396248,13.392472859396248
283,0.28300000000000003,13.264655214669991,13.264655214669991,13.264655214669991,13.264655214669991,13.264655214669991
284,0.28400000000000003,13.136091753266513,13.136091753266513,13.136091753266513,13.136091753266513,13.136091753266513
285,0.28500000000000003,13.006825868765793,13.006825868765793,13.006825868765793,13.006825868765793,13.006825868765793
286,0.28600000000000003,12.876900613035215,12.876900613035215,12.876900613035215,12.876900613035215,12.876900613035215
287,0.28700000000000003,12.746358668354974,12.746358668354974,12.746358668354974,12.746358668354974,12.746358668354974
288,0.28800000000000003,12.615242320706406,12.615242320706406,12.615242320706406,12.615242320706406,12.615242320706406
289,0.289,12.483593434231267,12.483593434231267,12.483593434231267,12.483593434231267,12.483593434231267
290,0.29,12.351453426867097,12.351453426867097,12.351453426867097,12.351453426867097,12.351453426867097
291,0.291,12.218863247161014,12.218863247161014,12.218863247161014,12.218863247161014,12.218863247161014
292,0.292,12.085863352261615,12.085863352261615,12.085863352261615,12.085863352261615,12.085863352261615
293,0.293,11.952493687086132,11.952493687086132,11.952493687086132,11.952493687086132,11.952493687086132
294,0.294,11.81879366465753,11.81879366465753,11.81879366465753,11.81879366465753,11.81879366465753
295,0.295,11.684802147603913,11.684802147603913,11.684802147603913,11.684802147603913,11.684802147603913
296,0.296,11.550557430810443,11.550557430810443,11.550557430810443,11.550557430810443,11.550557430810443
297,0.297,11.41609722521188,11.41609722521188,11.41609722521188,11.41609722521188,11.41609722521188
