,t,x,y
291,2.91,0.18319757202782802,-0.04000000000000001
292,2.92,0.17895823442810085,-0.04000000000000001
293,2.93,0.17427159444195026,-0.04000000000000001
294,2.94,0.16914936622858706,-0.04000000000000001
295,2.95,0.16360435269093865,-0.04000000000000001
296,2.96,0.15765041347506348,-0.04000000000000001
297,2.97,0.15130243032824797,-0.04000000000000001
298,2.98,0.14457626990239522,-0.04000000000000001
299,2.99,0.13748874409565187,-0.04000000000000001
300,3.0,0.13005756803142313,-0.04000000000000001
301,3.0100000000000002,0.12230131577978845,-0.04000000000000001
302,3.02,0.11423937393199773,-0.04000000000000001
303,3.0300000000000002,0.10589189314409286,-0.04000000000000001
304,3.04,0.09727973777076027,-0.04000000000000001
305,3.0500000000000003,0.08842443371530757,-0.04000000000000001
306,3.06,0.07934811462612275,-0.04000000000000001
307,3.0700000000000003,0.07007346657407057,-0.04000000000000001
308,3.08,0.060623671349140464,-0.04000000000000001
309,3.09,0.051022348518035235,-0.04000000000000001
310,3.1,0.041293496387558984,-0.04000000000000001
311,3.11,0.03146143202135242,-0.04000000000000001
312,3.12,0.021550730459888118,-0.04000000000000001
313,3.13,0.011586163295678974,-0.04000000000000001
314,3.14,0.0015926367571871256,-0.04000000000000001
315,3.15,-0.008404870543768502,-0.04000000000000001
316,3.16,-0.018381370045535965,-0.04000000000000001
317,3.17,-0.028311925695022756,-0.04000000000000001
318,3.18,-0.03817171627483787,-0.04000000000000001
319,3.19,-0.04793609744341073,-0.04000000000000001
320,3.2,-0.057580663333013385,-0.04000000000000001
321,3.21,-0.06708130755171192,-0.04000000000000001
322,3.22,-0.07641428343680215,-0.04000000000000001
323,3.23,-0.08555626340908856,-0.04000000000000001
324,3.24,-0.09448439727969415,-0.04000000000000001
325,3.25,-0.10317636936362216,-0.04000000000000001
326,3.2600000000000002,-0.11161045425735557,-0.04000000000000001
327,3.27,-0.11976557114104769,-0.04000000000000001
328,3.2800000000000002,-0.12762133646958976,-0.04000000000000001
329,3.29,-0.1351581149208651,-0.04000000000000001
330,3.3000000000000003,-0.14235706847382487,-0.04000000000000001
331,3.31,-0.14920020349372712,-0.04000000000000001
332,3.3200000000000003,-0.1556704157068599,-0.04000000000000001
333,3.33,-0.16175153295230993,-0.04000000000000001
334,3.34,-0.16742835560394917,-0.04000000000000001
335,3.35,-0.1726866945615813,-0.04000000000000001
336,3.36,-0.17751340671630075,-0.04000000000000001
337,3.37,-0.1818964278014252,-0.04000000000000001
338,3.38,-0.18582480254687384,-0.04000000000000001
